,KS_score,GS76_score,rank_KS,rank_GS76,consensus_rank,emt_group
F2579,0.1533882783882784,2.645230366212978,2558.0,2053.0,2305.5,M
F2580,-0.10601898101898102,2.7802897134535556,1539.0,2085.0,1812.0,M
F2581,0.10606060606060606,-4.1572465067670095,2018.0,651.0,1334.5,E
F2582,0.21586746586746586,-9.03143371130955,2911.0,241.0,1576.0,E
F2583,0.08316683316683317,1.6857819111684051,1762.0,1829.0,1795.5,M
F2584,-0.15913253413253414,3.176418331124296,1109.5,2188.0,1648.75,Hybrid
F2585,-0.2540792540792541,-0.49639936589473166,536.0,1298.0,917.0,E
F2586,-0.1001082251082251,1.700388689305619,1578.5,1833.0,1705.75,Hybrid
F2587,0.11792374292374293,-3.7092929888218222,2176.0,714.0,1445.0,E
F2588,-0.2228188478188478,5.685688442947637,686.0,2729.0,1707.5,Hybrid
F2589,0.11455211455211456,-1.6953566610613677,2126.0,1052.0,1589.0,Hybrid
F2590,0.1565101565101565,-3.056078569029758,2581.5,829.0,1705.25,Hybrid
F2591,-0.1262903762903763,-1.0135583377210509,1382.5,1183.0,1282.75,E
F2592,0.20616883116883117,-6.813570793958878,2879.0,389.0,1634.0,Hybrid
F2593,-0.055777555777555776,1.6685727690566523,1698.0,1824.0,1761.0,M
F2594,0.08583083583083582,-1.773827755292821,1776.0,1035.0,1405.5,E
F2595,0.19875957375957376,-2.6443128415503665,2843.0,886.0,1864.5,M
F2596,-0.19351481851481853,2.9414791763592376,879.5,2126.0,1502.75,E
F2597,-0.17132867132867133,4.549181597930101,1019.0,2490.0,1754.5,M
F2598,-0.46253746253746253,9.52864570649033,33.5,3177.0,1605.25,Hybrid
F2599,-0.3597236097236097,5.061048354343164,171.5,2589.0,1380.25,E
F2600,-0.3583916083916084,8.961377500111475,174.5,3135.0,1654.75,Hybrid
F2601,0.08732933732933733,2.7131575560407626,1793.0,2069.0,1931.0,M
F2602,-0.2900849150849151,4.438462997561857,361.5,2458.0,1409.75,E
F2603,-0.2206127206127206,5.960565713300518,699.0,2784.0,1741.5,M
F2604,0.13657176157176157,-3.569090166506946,2403.0,741.0,1572.0,E
F2605,-0.18756243756243757,4.17744538009719,909.0,2403.0,1656.0,Hybrid
F2606,0.25424575424575424,-8.471228686555204,3035.0,274.0,1654.5,Hybrid
F2607,-0.33637196137196135,7.190859526785054,224.5,2960.0,1592.25,Hybrid
F2608,0.19784382284382285,-3.3334795239006496,2835.0,777.0,1806.0,M
F2609,0.15367965367965367,-1.0836193140707095,2560.5,1169.0,1864.75,M
F2610,-0.07388444888444888,-1.5728479096634729,1686.0,1071.0,1378.5,E
F2611,0.1085997335997336,2.542103987521024,2053.0,2036.0,2044.5,M
F2612,-0.2005078255078255,-0.33387641809121504,835.0,1342.0,1088.5,E
F2613,0.13357475857475856,-4.120176455538967,2369.5,652.0,1510.75,E
F2614,-0.13594738594738595,0.6947163501443612,1303.0,1574.0,1438.5,E
F2615,-0.33083583083583085,4.0768009878063864,240.0,2387.0,1313.5,E
F2616,0.1295787545787546,-7.166498418752685,2320.0,361.0,1340.5,E
F2617,-0.14935064935064934,0.6005548284056346,1195.0,1556.0,1375.5,E
F2618,-0.11155511155511155,2.2748378042734387,1492.5,1960.0,1726.25,M
F2619,-0.2711871461871462,5.217694444409155,437.5,2617.0,1527.25,E
F2620,-0.1816100566100566,10.60473851846529,943.5,3224.0,2083.75,M
F2621,0.13032800532800534,1.1387273387099128,2334.0,1680.0,2007.0,M
F2622,0.13166000666000666,-4.425031995911745,2354.5,616.0,1485.25,E
F2623,-0.09698634698634699,-2.1932490664403232,1603.0,969.0,1286.0,E
F2624,-0.06701631701631702,2.9071770755589625,1692.5,2120.0,1906.25,M
F2625,0.09998334998334998,-3.3376251466107263,1935.0,776.0,1355.5,E
F2626,0.2585747585747586,-7.76783625215241,3042.0,325.0,1683.5,Hybrid
F2627,-0.09278221778221778,6.632330083815695,1620.0,2888.0,2254.0,M
F2628,0.1674991674991675,-1.2733137192110604,2662.5,1123.0,1892.75,M
F2629,0.14443889443889443,-4.68248754533532,2480.5,585.0,1532.75,E
F2630,0.18402430902430902,-3.7984463860150512,2774.0,700.0,1737.0,M
F2631,-0.23026973026973027,2.801947412243166,643.5,2092.0,1367.75,E
F2632,-0.215992340992341,7.2407171642201575,729.5,2968.0,1848.75,M
F2633,0.10027472527472528,-0.12684641802584196,1938.0,1387.0,1662.5,Hybrid
F2634,-0.17057942057942058,5.7708272254694535,1023.0,2751.0,1887.0,M
F2635,-0.27909590409590407,5.618714405480027,409.0,2712.0,1560.5,E
F2636,0.12882950382950384,3.9726927156156364,2302.5,2368.0,2335.25,M
F2637,0.22939560439560439,-8.576471909665443,2953.0,267.0,1610.0,Hybrid
F2638,-0.26165501165501165,5.289422865855649,492.0,2637.0,1564.5,E
F2639,0.22552447552447552,-3.7651042133301047,2935.0,707.0,1821.0,M
F2640,0.12541625041625043,-3.126915273467418,2266.5,814.0,1540.25,E
F2641,-0.08861971361971362,-0.5768358020036501,1646.5,1281.0,1463.75,E
F2642,-0.23043623043623043,7.189351540369941,642.0,2959.0,1800.5,M
F2643,-0.10318847818847819,2.2835094083278094,1557.0,1970.0,1763.5,M
F2644,0.09894272394272394,-1.2041558705640796,1920.5,1140.0,1530.25,E
F2645,0.23193473193473194,-4.753421690542574,2960.5,571.0,1765.75,M
F2646,0.12233599733599733,-2.621853818736099,2229.0,893.0,1561.0,E
F2647,-0.10635198135198135,1.1710021730104572,1535.5,1687.0,1611.25,Hybrid
F2648,0.22939560439560439,-6.21687434374266,2953.0,420.0,1686.5,Hybrid
F2649,0.10114885114885115,-3.109315029709954,1954.5,819.0,1386.75,E
F2650,-0.31955544455544455,7.639841306720257,273.0,3017.0,1645.0,Hybrid
F2651,-0.1331168831168831,-0.5384125787343947,1330.5,1291.0,1310.75,E
F2652,0.1324092574092574,-4.691802549146011,2363.0,581.0,1472.0,E
F2653,0.1205044955044955,-1.5091555323631027,2208.5,1079.0,1643.75,Hybrid
F2654,-0.1368215118215118,3.090260423989257,1290.5,2167.0,1728.75,M
F2655,-0.15051615051615053,1.1983043998765979,1174.0,1701.0,1437.5,E
F2656,-0.26165501165501165,7.305742607390663,492.0,2974.0,1733.0,M
F2657,0.085997335997336,-0.40297415197745323,1779.0,1324.0,1551.5,E
F2658,-0.26835664335664333,7.007108871805677,458.0,2941.0,1699.5,Hybrid
F2659,-0.22802197802197802,8.999343282894294,661.0,3141.0,1901.0,M
F2660,-0.09919247419247419,2.178952572980279,1589.5,1936.0,1762.75,M
F2661,-0.12208624708624709,2.6922413220645467,1410.0,2065.0,1737.5,M
F2662,-0.2440892440892441,4.424855683550867,588.5,2453.0,1520.75,E
F2663,-0.11571761571761571,3.2256340101839314,1456.0,2198.0,1827.0,M
F2664,0.2606560106560107,-12.12198088670597,3046.0,132.0,1589.0,Hybrid
F2665,0.11946386946386946,-0.7612072476698586,2190.5,1239.0,1714.75,Hybrid
F2666,-0.17045454545454544,4.704521317458948,1024.5,2516.0,1770.25,M
F2667,-0.1953046953046953,5.603820108541306,868.5,2708.0,1788.25,M
F2668,0.09328171828171829,2.028128870895962,1854.0,1901.0,1877.5,M
F2669,-0.17236929736929738,5.839693541022221,1005.5,2765.0,1885.25,M
F2670,-0.1133033633033633,1.0889214324781378,1477.0,1667.0,1572.0,E
F2671,-0.1684981684981685,4.498883315902987,1035.5,2475.0,1755.25,M
F2672,-0.11097236097236098,2.2268829817224187,1501.5,1950.0,1725.75,M
F2673,0.12287712287712288,-0.7668954282698621,2234.5,1238.0,1736.25,M
F2674,-0.18981018981018982,3.4037257850662144,897.0,2234.0,1565.5,E
F2675,-0.09215784215784216,1.3266618202211262,1625.0,1734.0,1679.5,Hybrid
F2676,-0.11138861138861139,-3.4461801642088403,1494.0,758.0,1126.0,E
F2677,0.13553113553113552,-0.5017875904212019,2390.0,1297.0,1843.5,M
F2678,-0.23072760572760573,5.41041450166837,638.5,2677.0,1657.75,Hybrid
F2679,-0.12508325008325008,-0.11085141965553902,1392.5,1392.0,1392.25,E
F2680,-0.20583583083583085,5.217672855658826,806.0,2616.0,1711.0,Hybrid
F2681,-0.3008241758241758,4.04024518405253,319.0,2383.0,1351.0,E
F2682,-0.14323176823176823,5.285885371148474,1237.0,2636.0,1936.5,M
F2683,-0.12445887445887446,4.956549445391673,1398.5,2566.0,1982.25,M
F2684,-0.206002331002331,2.2937214515265083,802.0,1974.0,1388.0,E
F2685,-0.13057775557775558,0.2287741103570724,1350.0,1472.0,1411.0,E
F2686,-0.1386113886113886,3.033218638897118,1272.0,2150.0,1711.0,Hybrid
F2687,-0.19842657342657344,5.544028113987082,848.0,2693.0,1770.5,M
F2688,-0.25466200466200467,7.324874970870617,531.0,2978.0,1754.5,M
F2689,-0.2804279054279054,8.770648316995235,396.0,3123.0,1759.5,M
F2690,-0.11213786213786214,0.926457919998299,1487.5,1631.0,1559.25,E
F2691,-0.09844322344322344,-1.014548281334939,1596.0,1181.0,1388.5,E
F2692,-0.20454545454545456,4.499181458373982,815.5,2476.0,1645.75,Hybrid
F2693,-0.10406260406260406,1.5885956119839122,1552.0,1800.0,1676.0,Hybrid
F2694,-0.21166333666333667,3.575059112667198,761.5,2269.0,1515.25,E
F2695,0.2435064935064935,-33.03940329659729,2998.0,20.0,1509.0,E
F2696,-0.23026973026973027,7.327942708095733,643.5,2980.0,1811.75,M
F2697,-0.20825008325008326,1.907851544753683,781.0,1884.0,1332.5,E
F2698,-0.0842907092907093,0.8482887947398652,1668.0,1609.0,1638.5,Hybrid
F2699,0.12362637362637363,2.3172224603652225,2242.0,1981.0,2111.5,M
F2700,0.16212953712953712,-1.527039905914748,2616.0,1075.0,1845.5,M
F2701,0.19026806526806528,-0.6159303270520411,2795.5,1270.0,2032.75,M
F2702,-0.17091242091242093,7.660339144233227,1021.5,3022.0,2021.75,M
F2703,-0.40226440226440224,7.730993520517366,95.0,3030.0,1562.5,E
F2704,-0.242007992007992,6.370949123754507,595.0,2844.0,1719.5,M
F2705,-0.18373293373293373,5.355559147206236,932.0,2661.0,1796.5,M
F2706,-0.20317182817182816,1.0700907142143805,824.5,1664.0,1244.25,E
F2707,-0.13386613386613386,1.2852954489267034,1319.5,1723.0,1521.25,E
F2708,-0.07700632700632701,-0.6305368689269457,1683.0,1267.0,1475.0,E
F2709,-0.2139110889110889,-2.9825901018428738,745.0,844.0,794.5,E
F2710,0.20292207792207792,-7.387459523893799,2864.5,351.0,1607.75,Hybrid
F2711,-0.31805694305694304,7.232183427757462,276.0,2966.0,1621.0,Hybrid
F2712,0.12953712953712954,-4.751221843406462,2316.0,572.0,1444.0,E
F2713,0.07958707958707958,-2.602683089281136,1748.0,897.0,1322.5,E
F2714,0.09311521811521811,-4.264160890348343,1851.5,633.0,1242.25,E
F2715,-0.1684981684981685,3.4592853632392533,1035.5,2243.0,1639.25,Hybrid
F2716,-0.2692307692307692,7.963544968245671,448.0,3053.0,1750.5,M
F2717,-0.2696886446886447,9.557425138556894,445.5,3186.0,1815.75,M
F2718,-0.21361971361971363,4.243847554239956,746.0,2420.0,1583.0,Hybrid
F2719,-0.12312687312687312,2.7577051683669467,1408.5,2079.0,1743.75,M
F2720,0.1448967698967699,-0.8112109963674072,2487.0,1227.0,1857.0,M
F2721,0.10726773226773227,-1.63420124105604,2032.0,1060.0,1546.0,E
F2722,-0.30511155511155513,7.002126983110422,311.0,2939.0,1625.0,Hybrid
F2723,-0.08491508491508491,-0.2803638397619608,1663.0,1359.0,1511.0,E
F2724,-0.22939560439560439,5.047232351660483,653.0,2584.0,1618.5,Hybrid
F2725,0.11322011322011322,-0.86796225376645,2109.5,1216.0,1662.75,Hybrid
F2726,-0.16658341658341658,4.04811656417214,1052.0,2384.0,1718.0,M
F2727,-0.18414918414918416,3.8357011204530806,927.0,2333.0,1630.0,Hybrid
F2728,0.16466866466866467,0.9407029319885325,2636.0,1636.0,2136.0,M
F2729,-0.2454212454212454,4.374204215288017,584.0,2441.0,1512.5,E
F2730,-0.14993339993339994,1.3609971073414258,1179.5,1745.0,1462.25,E
F2731,-0.2984099234099234,8.05771550024938,325.5,3064.0,1694.75,Hybrid
F2732,0.4388944388944389,-20.094871011839867,3234.0,44.0,1639.0,Hybrid
F2733,0.08553946053946054,2.915030050271035,1774.0,2121.0,1947.5,M
F2734,-0.10930735930735931,0.5434310166625025,1517.5,1542.0,1529.75,E
F2735,0.16674991674991674,-4.956320765087561,2651.5,543.0,1597.25,Hybrid
F2736,-0.12762237762237763,-1.4165991630298151,1369.5,1104.0,1236.75,E
F2737,0.1461038961038961,-0.29246872492586107,2497.5,1354.0,1925.75,M
F2738,-0.23443223443223443,2.874775402416283,631.0,2112.0,1371.5,E
F2739,0.10551948051948051,-4.680028458185113,2010.0,586.0,1298.0,E
F2740,-0.3711704961704962,10.369390295721125,142.0,3219.0,1680.5,Hybrid
F2741,0.12837162837162838,0.49877317160872536,2299.0,1533.0,1916.0,M
F2742,-0.2536213786213786,5.581672954030182,540.5,2702.0,1621.25,Hybrid
F2743,0.22181984681984682,-2.5273596218241607,2926.5,913.0,1919.75,M
F2744,-0.2656926406926407,7.252962955677582,470.0,2969.0,1719.5,M
F2745,0.1083083583083583,-6.448346794573972,2047.5,410.0,1228.75,E
F2746,0.1321178821178821,0.8054851834555734,2358.5,1597.0,1977.75,M
F2747,0.15984015984015984,-2.8346529158701657,2603.0,861.0,1732.0,M
F2748,-0.14918414918414918,3.813841793620668,1198.5,2328.0,1763.25,M
F2749,0.22922910422910422,-6.672983433395519,2951.0,400.0,1675.5,Hybrid
F2750,0.14801864801864803,-1.6026547682963468,2517.0,1066.0,1791.5,M
F2751,-0.215992340992341,4.515615032634763,729.5,2485.0,1607.25,Hybrid
F2752,0.28475690975690976,-9.76276787927985,3095.0,204.0,1649.5,Hybrid
F2753,-0.24945887445887446,6.143989906066182,568.0,2807.0,1687.5,Hybrid
F2754,-0.1418997668997669,1.5924344569012021,1251.0,1802.0,1526.5,E
F2755,-0.23934398934398934,3.475168834754136,607.0,2248.0,1427.5,E
F2756,-0.21495171495171495,6.575654046804381,740.0,2878.0,1809.0,M
F2757,0.36925574425574426,-14.058198716999076,3194.0,91.0,1642.5,Hybrid
F2758,0.12229437229437229,-3.1553036349986527,2227.0,807.0,1517.0,E
F2759,0.09045121545121546,0.7283736411897195,1820.5,1579.0,1699.75,Hybrid
F2760,-0.17923742923742925,1.9152263431123302,966.0,1885.0,1425.5,E
F2761,0.42207792207792205,-15.817193630871277,3227.0,73.0,1650.0,Hybrid
F2762,0.125999000999001,-0.7329513746418073,2273.5,1248.0,1760.75,M
F2763,0.08345820845820846,-6.716300829449288,1764.5,396.0,1080.25,E
F2764,0.10518648018648019,-0.35540281326341017,2003.5,1336.0,1669.75,Hybrid
F2765,0.27176989676989677,-14.483802750374853,3072.0,83.0,1577.5,E
F2766,-0.3179320679320679,2.933107075568948,277.0,2124.0,1200.5,E
F2767,-0.2914169164169164,2.5150441024105916,354.5,2026.0,1190.25,E
F2768,-0.21732434232434233,2.6476503935944464,718.0,2055.0,1386.5,E
F2769,0.18802031302031302,-8.192575934054894,2786.0,290.0,1538.0,E
F2770,-0.22165334665334666,5.735947536271858,694.0,2743.0,1718.5,M
F2771,0.119005994005994,-2.1977404670258025,2183.5,968.0,1575.75,E
F2772,0.11975524475524475,-0.12364319548280633,2196.0,1389.0,1792.5,M
F2773,0.18444055944055945,-7.633356134047986,2776.0,336.0,1556.0,E
F2774,0.346028971028971,-7.405205863117505,3179.0,350.0,1764.5,M
F2775,-0.2594488844488845,3.023427467657797,510.0,2149.0,1329.5,E
F2776,0.1622960372960373,-3.80854168644386,2619.5,697.0,1658.25,Hybrid
F2777,-0.46774059274059276,12.133538500426575,31.0,3256.0,1643.5,Hybrid
F2778,0.14431401931401933,-0.6987124989662377,2479.0,1253.0,1866.0,M
F2779,-0.18652181152181152,4.415197222319804,918.5,2450.0,1684.25,Hybrid
F2780,-0.29707792207792205,10.680991153763614,332.5,3227.0,1779.75,M
F2781,-0.19755244755244755,7.317939568597943,850.0,2977.0,1913.5,M
F2782,-0.09935897435897435,-3.7053931524279804,1587.0,715.0,1151.0,E
F2783,-0.11301198801198802,4.349912136430021,1482.0,2437.0,1959.5,M
F2784,0.0780885780885781,-0.29016053581807455,1743.0,1356.0,1549.5,E
F2785,-0.5388777888777889,9.269692008404732,9.0,3165.0,1587.0,Hybrid
F2786,0.1312021312021312,-3.961480426961387,2349.0,672.0,1510.5,E
F2787,0.13836163836163837,4.479729721369644,2425.5,2469.0,2447.25,M
F2788,0.1264985014985015,-8.086613445314303,2278.5,301.0,1289.75,E
F2789,0.1779054279054279,-5.465325377662502,2740.0,493.0,1616.5,Hybrid
F2790,-0.1528887778887779,8.246290462094066,1155.0,3082.0,2118.5,M
F2791,-0.11555111555111555,2.6476347960727296,1457.0,2054.0,1755.5,M
F2792,0.17986180486180486,-1.6189280499227934,2755.5,1062.0,1908.75,M
F2793,0.09935897435897435,-1.4232597627282502,1927.0,1103.0,1515.0,E
F2794,-0.2214868464868465,3.2385905165748596,695.5,2201.0,1448.25,E
F2795,0.0981934731934732,2.739031782962968,1911.0,2073.0,1992.0,M
F2796,-0.15247252747252749,3.4829324969815687,1158.0,2251.0,1704.5,Hybrid
F2797,-0.20708458208458208,-0.028233785103296327,788.5,1410.0,1099.25,E
F2798,-0.3330835830835831,9.20321009393497,233.5,3156.0,1694.75,Hybrid
F2799,0.10114885114885115,0.3393553045930915,1954.5,1497.0,1725.75,M
F2800,-0.19663669663669664,1.0182293551060084,857.0,1652.0,1254.5,E
F2801,0.06593406593406594,1.6954696298215666,1706.0,1830.0,1768.0,M
F2802,0.3548118548118548,-15.766994755447936,3186.0,76.0,1631.0,Hybrid
F2803,-0.20333832833832835,1.6817767341835221,823.0,1828.0,1325.5,E
F2804,0.24904262404262403,-11.829110330560944,3015.0,138.0,1576.5,E
F2805,-0.27847152847152845,6.318574736898789,411.5,2835.0,1623.25,Hybrid
F2806,-0.08458208458208458,0.7041804985335531,1664.5,1576.0,1620.25,Hybrid
F2807,-0.2999084249084249,5.338712891674213,320.0,2657.0,1488.5,E
F2808,-0.3360805860805861,7.91293257807142,226.5,3047.0,1636.75,Hybrid
F2809,0.09403096903096902,0.5677313054487243,1865.0,1547.0,1706.0,Hybrid
F2810,0.18581418581418582,-5.5096113165773986,2781.5,486.0,1633.75,Hybrid
F2811,-0.1274975024975025,3.8024702003400535,1372.0,2326.0,1849.0,M
F2812,0.15767565767565767,-5.057883745730727,2591.0,530.0,1560.5,E
F2813,0.11605061605061605,0.5505288713607044,2150.5,1544.0,1847.25,M
F2814,0.2819264069264069,-14.1616374816664,3088.0,90.0,1589.0,Hybrid
F2815,-0.16824841824841824,0.20076036836168498,1037.0,1463.0,1250.0,E
F2816,-0.2795121545121545,5.520140204937931,405.5,2689.0,1547.25,E
F2817,-0.1732850482850483,3.742224729996579,999.0,2311.0,1655.0,Hybrid
F2818,-0.19617882117882118,4.514703402715185,860.5,2483.0,1671.75,Hybrid
F2819,0.10427072927072926,1.3029085422672466,1996.0,1733.0,1864.5,M
F2820,-0.2166999666999667,3.588311908721785,723.0,2272.0,1497.5,E
F2821,0.17852980352980352,-5.4195625509882746,2745.0,495.0,1620.0,Hybrid
F2822,0.10547785547785547,1.250460644611195,2008.0,1714.0,1861.0,M
F2823,-0.14473026973026973,1.1404765692790804,1226.0,1681.0,1453.5,E
F2824,-0.17253579753579754,3.5648203324317436,1003.0,2266.0,1634.5,Hybrid
F2825,-0.202006327006327,7.385636884866017,828.0,2985.0,1906.5,M
F2826,0.09045121545121546,-3.2329740591798597,1820.5,794.0,1307.25,E
F2827,-0.1406926406926407,4.663673679266431,1257.5,2512.0,1884.75,M
F2828,-0.3996003996003996,3.557196516556523,101.5,2262.0,1181.75,E
F2829,-0.12341824841824842,-0.8742629661942729,1406.5,1214.0,1310.25,E
F2830,-0.21453546453546454,-1.0854851743407892,744.0,1167.0,955.5,E
F2831,0.1484765234765235,-1.2046000331154403,2520.0,1139.0,1829.5,M
F2832,-0.3774142524142524,2.1871132836558544,131.0,1939.0,1035.0,E
F2833,-0.22698135198135197,2.7399881603089327,667.0,2074.0,1370.5,E
F2834,-0.25645188145188147,5.059094219136,524.5,2588.0,1556.25,E
F2835,-0.23072760572760573,8.269264993589388,638.5,3083.0,1860.75,M
F2836,-0.35214785214785216,6.950864504956492,189.0,2931.0,1560.0,E
F2837,0.288003663003663,-9.870032731640084,3101.0,196.0,1648.5,Hybrid
F2838,0.11813186813186813,-1.963930574978562,2177.0,1012.0,1594.5,Hybrid
F2839,-0.1540959040959041,4.12722177169902,1142.0,2395.0,1768.5,M
F2840,0.09299034299034299,-1.8730537947133215,1847.0,1024.0,1435.5,E
F2841,0.10901598401598402,1.209658347191521,2056.0,1708.0,1882.0,M
F2842,-0.18294205794205795,5.379113124690619,934.5,2669.0,1801.75,M
F2843,0.21686646686646688,-10.128943301668375,2916.0,185.0,1550.5,E
F2844,-0.2981185481185481,6.484587039474654,327.0,2863.0,1595.0,Hybrid
F2845,-0.20587745587745587,1.7186583866598397,804.5,1839.0,1321.75,E
F2846,-0.272977022977023,5.66800889980005,432.5,2724.0,1578.25,Hybrid
F2847,0.10914085914085914,-1.0888318075033965,2063.0,1165.0,1614.0,Hybrid
F2848,0.10697635697635698,3.9284184143810634,2026.5,2361.0,2193.75,M
F2849,0.2631951381951382,-5.50713806991503,3054.0,487.0,1770.5,M
F2850,0.20962370962370963,-7.460828695188571,2891.5,345.0,1618.25,Hybrid
F2851,0.08732933732933733,-5.08909892694426,1793.0,524.0,1158.5,E
F2852,0.10680985680985682,-3.077632373567127,2022.0,825.0,1423.5,E
F2853,-0.33233433233433235,7.581235654700741,236.5,3012.0,1624.25,Hybrid
F2854,-0.1397768897768898,3.8927732414869496,1263.0,2349.0,1806.0,M
F2855,-0.5314269064269064,9.26725621126782,12.0,3161.0,1586.5,Hybrid
F2856,-0.2418831168831169,8.092551026916006,596.0,3069.0,1832.5,M
F2857,-0.18385780885780886,0.0915407839072202,930.0,1434.0,1182.0,E
F2858,-0.5000416250416251,9.722804729662712,20.5,3199.0,1609.75,Hybrid
F2859,-0.10635198135198135,1.3389684733951697,1535.5,1737.0,1636.25,Hybrid
F2860,-0.16895604395604397,2.8418544522742906,1034.0,2104.0,1569.0,E
F2861,0.6364885114885115,-40.23634945340455,3262.0,12.0,1637.0,Hybrid
F2862,0.08807858807858808,1.2046334913253816,1801.0,1704.0,1752.5,M
F2863,-0.28875291375291373,5.675420577553332,365.0,2727.0,1546.0,E
F2864,0.15755078255078256,-2.3435804929184556,2588.5,943.0,1765.75,M
F2865,-0.08920246420246421,2.077588991372636,1642.0,1908.0,1775.0,M
F2866,0.09015984015984016,0.7472647722014827,1815.0,1583.0,1699.0,Hybrid
F2867,-0.21657509157509158,5.7151700129722585,724.0,2736.0,1730.0,M
F2868,0.09120046620046621,2.1868572413712357,1829.0,1938.0,1883.5,M
F2869,-0.31285381285381286,4.014615708347115,288.0,2377.0,1332.5,E
F2870,0.09311521811521811,0.3681785522676648,1851.5,1507.0,1679.25,Hybrid
F2871,0.4190809190809191,-21.42350526263752,3224.0,38.0,1631.0,Hybrid
F2872,-0.26286213786213786,6.819535565021397,485.5,2919.0,1702.25,Hybrid
F2873,-0.20063270063270064,3.9234384593856433,834.0,2359.0,1596.5,Hybrid
F2874,-0.12579087579087578,3.399970335034105,1388.0,2233.0,1810.5,M
F2875,-0.14976689976689977,3.672119833801055,1184.0,2296.0,1740.0,M
F2876,0.07675657675657675,1.421063666863553,1737.0,1763.0,1750.0,M
F2877,0.4358974358974359,-25.885821750036843,3232.0,32.0,1632.0,Hybrid
F2878,-0.18714618714618714,-0.9630029512303722,911.0,1197.0,1054.0,E
F2879,-0.2689393939393939,5.934437173504328,451.5,2780.0,1615.75,Hybrid
F2880,-0.4317349317349317,11.194008921327672,59.0,3242.0,1650.5,Hybrid
F2881,-0.2875457875457875,6.68669115740677,369.0,2895.0,1632.0,Hybrid
F2882,-0.4943806193806194,9.402844103392532,24.0,3171.0,1597.5,Hybrid
F2883,-0.30452880452880454,4.084615834132954,313.5,2391.0,1352.25,E
F2884,-0.32371794871794873,6.241661628686366,256.0,2819.0,1537.5,E
F2885,0.14743589743589744,-3.4173168712709483,2512.5,763.0,1637.75,Hybrid
F2886,-0.1988844488844489,4.977925287471827,846.5,2573.0,1709.75,Hybrid
F2887,0.16987179487179488,-6.6811735468541045,2678.0,399.0,1538.5,E
F2888,-0.18223443223443223,2.5800256029816424,937.0,2043.0,1490.0,E
F2889,0.26436063936063936,-11.659141617726046,3056.0,142.0,1599.0,Hybrid
F2890,-0.19617882117882118,3.1090049100414774,860.5,2170.0,1515.25,E
F2891,0.16737429237429238,-0.7145107956321155,2660.0,1250.0,1955.0,M
F2892,-0.18177655677655677,6.0590930118609165,942.0,2794.0,1868.0,M
F2893,-0.30182317682317683,8.22962465322145,317.5,3081.0,1699.25,Hybrid
F2894,0.30244755244755245,-12.983051074340402,3127.0,109.0,1618.0,Hybrid
F2895,0.1245004995004995,-3.6108445798367157,2254.5,735.0,1494.75,E
F2896,-0.2504995004995005,4.434555647174797,564.0,2457.0,1510.5,E
F2897,0.11854811854811854,-3.29305845524501,2181.5,785.0,1483.25,E
F2898,-0.13515651015651015,1.8890581022146549,1310.0,1873.0,1591.5,Hybrid
F2899,-0.3693806193806194,8.944972790200048,146.0,3133.0,1639.5,Hybrid
F2900,0.10905760905760906,0.3686874095829751,2059.5,1508.0,1783.75,M
F2901,-0.4104645354645355,7.093411962266586,82.0,2952.0,1517.0,E
F2902,-0.17907092907092906,4.970593115112791,967.5,2571.0,1769.25,M
F2903,0.15293040293040294,-0.3552844336823284,2554.0,1337.0,1945.5,M
F2904,0.22806360306360307,-8.108210729896665,2947.0,295.0,1621.0,Hybrid
F2905,-0.23085248085248086,8.962294414050866,637.0,3136.0,1886.5,M
F2906,-0.14797702297702298,1.477197566316761,1207.0,1775.0,1491.0,E
F2907,-0.271020646020646,5.238316820230722,439.0,2622.0,1530.5,E
F2908,-0.2562853812853813,8.39787705720304,526.0,3096.0,1811.0,M
F2909,-0.08591408591408592,0.1810612513801928,1658.0,1455.0,1556.5,E
F2910,0.2612387612387612,-7.1258871502397625,3048.0,366.0,1707.0,Hybrid
F2911,0.10726773226773227,2.0661750297199433,2032.0,1906.0,1969.0,M
F2912,-0.1336996336996337,1.3748825566582497,1321.5,1750.0,1535.75,E
F2913,0.09045121545121546,-0.4844124978723343,1820.5,1302.0,1561.25,E
F2914,0.09403096903096902,-5.918347748537705,1865.0,450.0,1157.5,E
F2915,-0.2693972693972694,4.8144630180973,447.0,2537.0,1492.0,E
F2916,0.11767399267399267,-5.0587327411058,2174.5,529.0,1351.75,E
F2917,0.5506160506160506,-23.698182265956213,3253.0,33.0,1643.0,Hybrid
F2918,-0.2177822177822178,5.337384099214326,716.0,2656.0,1686.0,Hybrid
F2919,0.09952547452547453,-0.6415258918068858,1929.5,1261.0,1595.25,Hybrid
F2920,-0.4257825507825508,6.674669172347059,67.0,2894.0,1480.5,E
F2921,-0.13415750915750915,3.716934915944549,1315.5,2305.0,1810.25,M
F2922,-0.2492923742923743,1.5984670120533906,570.0,1803.0,1186.5,E
F2923,-0.09948384948384949,-2.7826528161796418,1586.0,867.0,1226.5,E
F2924,-0.1297036297036297,-0.16044824909698718,1359.0,1378.0,1368.5,E
F2925,-0.3144771894771895,6.170982451080285,282.0,2812.0,1547.0,E
F2926,-0.1635864135864136,7.050544368111495,1076.5,2948.0,2012.25,M
F2927,-0.14006826506826506,3.1868779364744597,1262.0,2193.0,1727.5,M
F2928,-0.1001082251082251,0.6556451622956416,1578.5,1567.0,1572.75,E
